MED008+1.p,PickGiven2_FIFO,smallest,[]
MED008+1.p,PickGiven2_FIFO,largest,[]
MGT037+1.p,PickGiven2_FIFO,smallest,[]
MGT037+1.p,PickGiven2_FIFO,largest,[]
MGT061+1.p,PickGiven2_FIFO,smallest,[]
MGT061+1.p,PickGiven2_FIFO,largest,[]
MGT067+1.p,PickGiven2_FIFO,smallest,[]
MGT067+1.p,PickGiven2_FIFO,largest,[]
NLP141+1.p,PickGiven2_FIFO,smallest,[]
NLP141+1.p,PickGiven2_FIFO,largest,[]
NLP145+1.p,PickGiven2_FIFO,smallest,[]
NLP145+1.p,PickGiven2_FIFO,largest,[]
NUN080+1.p,PickGiven2_FIFO,smallest,[]
NUN080+1.p,PickGiven2_FIFO,largest,[]
COM007+2.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 14', 'Processed clauses  : 93', 'Factors computed   : 5', 'Resolvents computed: 437', 'Tautologies deleted: 7', 'Forward subsumed   : 69', 'Backward subsumed  : 56', '-------- CPU Time ---------', 'User time          : 0.148 s', 'System time        : 0.000 s', 'Total time         : 0.148 s']"
COM007+2.p,PickGiven2_FIFO,largest,"['Initial clauses    : 14', 'Processed clauses  : 72', 'Factors computed   : 4', 'Resolvents computed: 249', 'Tautologies deleted: 2', 'Forward subsumed   : 55', 'Backward subsumed  : 27', '-------- CPU Time ---------', 'User time          : 0.104 s', 'System time        : 0.012 s', 'Total time         : 0.115 s']"
